x, y, cal_s11, acc_s11, s11_error,, cal_s22, acc_s22, s22_error, cal_s12, acc_s12, s12_error,,0,3761
0.036581,3.408965,-10.753594,-10.541643,-2.010604,2.010604,-1.102246,-1.178779,6.492593,-0.106968,-0.022922,-366.657678,,,
4.488159,1.012545,-9.220039,-9.082953,-1.509271,1.509271,-0.051846,-0.063777,18.707654,0.448059,0.441808,1.414904,,,
4.398325,0.881875,-9.220039,-8.988996,-2.570292,2.570292,-0.051846,-0.093938,44.808515,0.448059,0.42297,5.931496,,,
4.550947,0.863521,-9.220039,-9.032362,-2.077836,2.077836,-0.051846,-0.100318,48.318474,0.448059,0.38085,17.646976,,,
1.908729,0.555657,-6.279231,-6.132138,-2.398726,2.398726,0.687006,0.402117,70.847464,2.473912,2.101053,17.746325,,,
1.840763,0.612338,-6.279231,-6.357229,1.226909,1.226909,0.687006,0.612637,12.139091,2.473912,2.32893,6.225292,,,
1.826249,0.531681,-6.279231,-5.816166,-7.9617,7.9617,0.687006,0.480396,43.008139,2.473912,2.207428,12.072178,,,
0.312562,2.213436,-11.982601,-11.698711,-2.426678,2.426678,-1.997429,-2.147197,6.975051,-0.392296,-0.468195,16.210965,,,
0.31033,2.278889,-11.982601,-11.571755,-3.550414,3.550414,-1.997429,-2.071544,3.57779,-0.392296,-0.445187,11.880678,,,
0.236661,2.218799,-11.982601,-11.666346,-2.710825,2.710825,-1.997429,-2.260094,11.621887,-0.392296,-0.366872,-6.930023,,,
2.49603,3.720589,-10.754075,-10.61176,-1.341106,1.341106,0.331281,0.23389,41.639243,-0.087807,-0.09303,5.614604,,,
2.570789,3.865481,-10.754075,-10.571757,-1.724575,1.724575,0.331281,0.212918,55.590922,-0.087807,-0.093932,6.521062,,,
2.449321,3.858182,-10.754075,-10.589107,-1.557905,1.557905,0.331281,0.181635,82.388146,-0.087807,-0.125605,30.093275,,,
2.149746,0.248795,-5.83352,-5.581877,-4.508207,4.508207,-0.064052,-0.260522,75.414111,0.78004,0.88932,-12.288072,,,
2.141083,0.154863,-5.83352,-5.37577,-8.51506,8.51506,-0.064052,-0.329331,80.551004,0.78004,0.573018,36.128377,,,
2.181725,0.198496,-5.83352,-5.586779,-4.416503,4.416503,-0.064052,-0.314391,79.626765,0.78004,0.696532,11.989081,,,
0.26856,0.980127,-26.006876,-24.59947,-5.721285,5.721285,-1.402821,-2.061079,31.937559,5.19822,6.309846,-17.617329,,,
0.250983,1.037765,-26.006876,-23.3178,-11.532285,11.532285,-1.402821,-2.287859,38.684121,5.19822,4.256774,22.116418,,,
0.220963,0.99205,-26.006876,-25.94826,-0.225893,0.225893,-1.402821,-1.582829,11.372583,5.19822,5.418102,-4.058294,,,
1.421416,0.227334,-2.192706,-2.048863,-7.020599,7.020599,2.046457,1.219417,67.822669,1.420081,1.542299,-7.92441,,,
1.358895,0.236205,-2.192706,-1.719024,-27.555277,27.555277,2.046457,1.615478,26.67816,1.420081,1.593274,-10.870263,,,
1.36909,0.188388,-2.192706,-1.478287,-48.327487,48.327487,2.046457,1.560881,31.109109,1.420081,1.291517,9.954439,,,
4.27375,1.512126,-9.504632,-9.33828,-1.781401,1.781401,0.136017,0.0949,43.327168,0.600239,0.594118,1.030178,,,
4.152865,1.451953,-9.504632,-9.287282,-2.340293,2.340293,0.136017,0.095522,42.394449,0.600239,0.625542,-4.045023,,,
4.251908,1.377216,-9.504632,-9.246985,-2.786281,2.786281,0.136017,0.058075,134.208893,0.600239,0.586587,2.327232,,,
1.773005,2.006258,-11.569543,-11.327027,-2.141036,2.141036,1.016353,0.983947,3.293413,0.347828,0.422958,-17.763064,,,
1.684668,2.071815,-11.569543,-11.44432,-1.09419,1.09419,1.016353,0.872256,16.520052,0.347828,0.244243,42.410309,,,
1.661975,1.970787,-11.569543,-11.479615,-0.783374,0.783374,1.016353,0.971666,4.598963,0.347828,0.353855,-1.703335,,,
0.339041,1.184617,-19.736733,-18.348812,-7.564092,7.564092,-2.667689,-2.829445,5.716883,2.450441,1.671193,46.628226,,,
0.289869,1.16452,-19.736733,-19.362107,-1.934842,1.934842,-2.667689,-2.90498,8.16844,2.450441,1.866658,31.274279,,,
0.337761,1.134854,-19.736733,-19.158427,-3.018547,3.018547,-2.667689,-2.785503,4.229554,2.450441,2.406797,1.813395,,,
2.301389,1.783097,-10.534886,-10.407861,-1.220473,1.220473,1.15721,0.997217,16.043923,1.19928,1.040899,15.215754,,,
2.312414,1.666295,-10.534886,-10.218369,-3.097526,3.097526,1.15721,0.997422,16.020124,1.19928,1.186411,1.084694,,,
2.399393,1.752194,-10.534886,-10.248862,-2.790787,2.790787,1.15721,0.938513,23.302472,1.19928,1.084845,10.548533,,,
0.527131,1.288384,-15.833498,-15.500571,-2.147837,2.147837,-2.347044,-1.86049,-26.15189,0.193845,0.642898,-69.848284,,,
0.458722,1.33066,-15.833498,-15.668323,-1.054199,1.054199,-2.347044,-2.282537,-2.826088,0.193845,0.36549,-46.96312,,,
0.461539,1.282935,-15.833498,-16.024203,1.190108,1.190108,-2.347044,-2.26888,-3.445027,0.193845,0.69337,-72.043122,,,
3.11972,3.575816,-10.631284,-10.489573,-1.350976,1.350976,0.486553,0.369133,31.809622,0.170307,0.108604,56.815264,,,
3.168263,3.446979,-10.631284,-10.476542,-1.477037,1.477037,0.486553,0.399793,21.701287,0.170307,0.156055,9.133133,,,
3.326784,3.525154,-10.631284,-10.432731,-1.903173,1.903173,0.486553,0.383482,26.877534,0.170307,0.166434,2.326958,,,
3.198472,0.639054,-8.409205,-8.129297,-3.443202,3.443202,-0.024891,-0.135091,81.574501,0.675043,0.753489,-10.410994,,,
3.250159,0.538578,-8.409205,-8.063047,-4.293143,4.293143,-0.024891,-0.19274,87.085609,0.675043,0.633452,6.565754,,,
3.328724,0.623579,-8.409205,-8.221558,-2.282382,2.282382,-0.024891,-0.152892,83.719717,0.675043,0.669233,0.868134,,,
3.781062,1.960926,-9.971333,-9.693694,-2.86412,2.86412,0.436175,0.328794,32.659126,0.689386,0.701479,-1.723907,,,
3.768781,2.08677,-9.971333,-9.787335,-1.879963,1.879963,0.436175,0.359273,21.4048,0.689386,0.673916,2.29555,,,
3.658205,2.025225,-9.971333,-9.772805,-2.031439,2.031439,0.436175,0.380016,14.778205,0.689386,0.712811,-3.286218,,,
1.914667,1.448863,-10.902738,-10.386629,-4.968978,4.968978,1.596304,1.3294,20.077013,1.381495,1.505867,-8.259121,,,
1.941343,1.523479,-10.902738,-10.512112,-3.715962,3.715962,1.596304,1.292913,23.465711,1.381495,1.369109,0.904688,,,
1.826006,1.495714,-10.902738,-10.679738,-2.088066,2.088066,1.596304,1.386631,15.12101,1.381495,1.386321,-0.348078,,,
1.472929,1.093819,-10.303303,-10.083355,-2.181289,2.181289,2.133154,1.801111,18.435429,2.456261,2.333629,5.254966,,,
1.520549,1.025298,-10.303303,-9.512317,-8.315388,8.315388,2.133154,1.741545,22.486286,2.456261,2.523168,-2.651731,,,
1.562475,1.104188,-10.303303,-9.884913,-4.232606,4.232606,2.133154,1.708979,24.82038,2.456261,2.302382,6.683433,,,
0.820701,1.867676,-12.76058,-12.568532,-1.528009,1.528009,-0.565897,-0.681606,16.97592,-0.542509,-0.646226,16.049742,,,
0.846244,1.968926,-12.76058,-12.325047,-3.533727,3.533727,-0.565897,-0.671607,15.739815,-0.542509,-0.674263,19.540451,,,
0.777625,1.938753,-12.76058,-12.417195,-2.765404,2.765404,-0.565897,-0.895928,36.836808,-0.542509,-0.710586,23.653365,,,
4.18244,3.90686,-10.436888,-10.257442,-1.749428,1.749428,0.381241,0.298994,27.507952,0.207611,0.191846,8.217368,,,
4.001831,3.90515,-10.436888,-10.292408,-1.403759,1.403759,0.381241,0.308049,23.760059,0.207611,0.174762,18.795903,,,
4.125035,3.736776,-10.436888,-10.253494,-1.788604,1.788604,0.381241,0.317104,20.225969,0.207611,0.220848,-5.99382,,,
0.21472,2.245837,-11.709344,-11.607449,-0.877842,0.877842,-2.165723,-2.250725,3.776661,-0.454199,-0.329478,-37.853901,,,
0.288389,2.305928,-11.709344,-11.516839,-1.671511,1.671511,-2.165723,-2.072477,-4.499239,-0.454199,-0.410425,-10.665391,,,
0.224797,2.321589,-11.709344,-11.472665,-2.062988,2.062988,-2.165723,-2.135302,-1.424628,-0.454199,-0.325031,-39.740143,,,
1.788881,0.459983,-4.937796,-5.270608,6.314489,6.314489,0.364283,0.405702,-10.209145,1.998852,2.094919,-4.585717,,,
1.747012,0.42791,-4.937796,-4.93861,0.016493,0.016493,0.364283,0.42089,-13.44933,1.998852,2.073162,-3.584418,,,
1.81564,0.381597,-4.937796,-4.90308,-0.708032,0.708032,0.364283,0.221785,64.250346,1.998852,1.792825,11.491731,,,
1.885437,0.782372,-7.341229,-7.461721,1.614807,1.614807,0.937647,0.851279,10.145651,2.585808,2.385483,8.397667,,,
1.864105,0.697494,-7.341229,-6.926768,-5.98347,5.98347,0.937647,0.735434,27.49573,2.585808,2.382003,8.556014,,,
1.966253,0.730747,-7.341229,-7.198296,-1.985646,1.985646,0.937647,0.640389,46.418218,2.585808,2.223765,16.280624,,,
1.572594,0.471705,-4.925716,-4.705439,-4.681331,4.681331,1.391085,0.900143,54.54041,2.602707,2.533122,2.747005,,,
1.519416,0.489662,-4.925716,-4.707975,-4.624948,4.624948,1.391085,1.079259,28.892605,2.602707,2.676077,-2.741699,,,
1.53065,0.415356,-4.925716,-4.070072,-21.022834,21.022834,1.391085,0.930418,49.511802,2.602707,2.404696,8.234343,,,
1.154239,2.860363,-11.379561,-11.102659,-2.494014,2.494014,-0.130668,-0.41077,68.189565,-0.532984,-0.520027,-2.491698,,,
1.278885,2.832316,-11.379561,-11.136777,-2.18002,2.18002,-0.130668,-0.232703,43.847881,-0.532984,-0.479366,-11.185264,,,
1.246678,2.92575,-11.379561,-11.061306,-2.877191,2.877191,-0.130668,-0.308388,57.628793,-0.532984,-0.484833,-9.931646,,,
4.019457,1.615286,-9.612978,-9.402183,-2.241986,2.241986,0.222259,0.171603,29.519251,0.669559,0.674244,-0.694856,,,
4.071261,1.534413,-9.612978,-9.342088,-2.899675,2.899675,0.222259,0.135813,63.651069,0.669559,0.656702,1.957778,,,
4.098182,1.686355,-9.612978,-9.45303,-1.692034,1.692034,0.222259,0.176484,25.937277,0.669559,0.649469,3.093284,,,
1.81689,1.539416,-10.877651,-10.79262,-0.787864,0.787864,1.383426,1.371798,0.847666,1.238823,1.289922,-3.961457,,,
1.932227,1.567181,-10.877651,-10.619639,-2.429574,2.429574,1.383426,1.286529,7.531727,1.238823,1.284815,-3.579687,,,
1.878203,1.623671,-10.877651,-10.824305,-0.492836,0.492836,1.383426,1.293501,6.952059,1.238823,1.153928,7.357039,,,
1.670855,0.712777,-7.520816,-6.923575,-8.626191,8.626191,1.454029,1.118197,30.03336,2.620888,2.745188,-4.527921,,,
1.692109,0.769223,-7.520816,-7.367353,-2.083018,2.083018,1.454029,1.173347,23.921455,2.620888,2.713111,-3.399135,,,
1.612221,0.759795,-7.520816,-7.309355,-2.893019,2.893019,1.454029,1.317043,10.400995,2.620888,2.845341,-7.88843,,,
0.034402,1.292411,-18.65941,-18.350826,-1.681584,1.681584,-3.954097,-3.59746,-9.913593,0.487117,0.093914,418.684466,,,
0.078324,1.239122,-18.65941,-19.483632,4.230329,4.230329,-3.954097,-3.386991,-16.74366,0.487117,0.364712,33.561853,,,
0.093687,1.282036,-18.65941,-18.446761,-1.152771,1.152771,-3.954097,-3.528311,-12.067706,0.487117,0.279341,74.380413,,,
0.922966,1.884274,-12.68081,-12.46074,-1.766106,1.766106,-0.410752,-0.32411,-26.732473,-0.777177,-0.553235,-40.478624,,,
0.88258,1.955306,-12.68081,-12.3389,-2.77099,2.77099,-0.410752,-0.535775,23.334976,-0.777177,-0.638422,-21.734158,,,
0.857036,1.854056,-12.68081,-12.575758,-0.835351,0.835351,-0.410752,-0.530104,22.514815,-0.777177,-0.60233,-29.028498,,,
1.005641,0.131229,-0.230734,0.22577,-202.198786,202.198786,8.604844,8.568203,0.427632,-1.411294,-0.963228,-46.517211,,,
1.044211,0.182328,-0.230734,0.263337,-187.619399,187.619399,8.604844,6.483038,32.728568,-1.411294,-0.392986,-259.120901,,,
0.998442,0.179766,-0.230734,0.295941,-177.966088,177.966088,8.604844,7.916287,8.697978,-1.411294,-1.211291,-16.51159,,,
4.532566,0.772049,-9.201144,-8.987329,-2.379071,2.379071,-0.060637,-0.119956,49.450569,0.358674,0.352875,1.643281,,,
4.379944,0.790403,-9.201144,-8.937933,-2.944879,2.944879,-0.060637,-0.116094,47.768818,0.358674,0.393842,-8.929414,,,
4.414636,0.646656,-9.201144,-8.890092,-3.498864,3.498864,-0.060637,-0.147453,58.876852,0.358674,0.327275,9.594233,,,
0.296236,0.984887,-21.950228,-23.374792,6.094448,6.094448,-2.990241,-2.395768,-24.81346,5.096902,6.245054,-18.384969,,,
0.331668,1.011088,-21.950228,-21.528858,-1.957232,1.957232,-2.990241,-2.702289,-10.655872,5.096902,5.352907,-4.782541,,,
0.278659,1.042524,-21.950228,-22.405371,2.031402,2.031402,-2.990241,-2.478807,-20.632305,5.096902,4.281771,19.037242,,,
3.616218,2.090908,-10.07823,-9.834203,-2.481414,2.481414,0.508397,0.406034,25.210412,0.724519,0.701326,3.307068,,,
3.726794,2.152453,-10.07823,-9.843658,-2.382973,2.382973,0.508397,0.383259,32.650978,0.724519,0.663367,9.218436,,,
3.613114,2.223657,-10.07823,-9.927005,-1.523373,1.523373,0.508397,0.427661,18.878658,0.724519,0.657702,10.159219,,,
0.252375,1.792895,-13.458104,-12.995452,-3.560104,3.560104,-2.845557,-2.868444,0.797863,-0.753712,-0.457011,-64.922051,,,
0.253279,1.731681,-13.458104,-13.299554,-1.192141,1.192141,-2.845557,-2.956744,3.760432,-0.753712,-0.446751,-68.709676,,,
0.328422,1.744613,-13.458104,-13.210675,-1.872948,1.872948,-2.845557,-2.701049,-5.3501,-0.753712,-0.549586,-37.141714,,,
2.012911,2.597133,-11.300189,-11.044822,-2.312094,2.312094,0.730469,0.582746,25.349512,0.058113,0.063153,-7.981366,,,
2.057545,2.68018,-11.300189,-10.998705,-2.741091,2.741091,0.730469,0.546078,33.766513,0.058113,0.04327,34.303846,,,
1.938893,2.674425,-11.300189,-11.065054,-2.125027,2.125027,0.730469,0.495089,47.543069,0.058113,-0.031741,283.081696,,,
0.639774,1.084927,-15.575418,-14.758605,-5.534486,5.534486,-1.281623,-1.342944,4.566163,1.860537,2.467404,-24.595374,,,
0.617901,1.121661,-15.575418,-15.110881,-3.074186,3.074186,-1.281623,-1.406085,8.851676,1.860537,2.107096,-11.70137,,,
0.568554,1.086489,-15.575418,-15.692261,0.744592,0.744592,-1.281623,-1.889758,32.180586,1.860537,2.716542,-31.51084,,,
0.966396,4.072196,-10.596396,-10.453792,-1.364134,1.364134,-0.428863,-0.566226,24.259392,-0.258116,-0.290817,11.244461,,,
0.940885,4.187095,-10.596396,-10.419985,-1.693012,1.693012,-0.428863,-0.561568,23.631189,-0.258116,-0.269578,4.251593,,,
0.834544,4.139022,-10.596396,-10.416194,-1.73002,1.73002,-0.428863,-0.617988,30.603368,-0.258116,-0.258352,0.091357,,,
2.684188,3.723985,-10.758098,-10.577702,-1.705439,1.705439,0.358373,0.277604,29.095018,-0.08445,-0.039338,-114.679672,,,
2.629506,3.831932,-10.758098,-10.569176,-1.787476,1.787476,0.358373,0.236064,51.811494,-0.08445,-0.073221,-15.336258,,,
2.554746,3.68704,-10.758098,-10.608304,-1.412041,1.412041,0.358373,0.259165,38.27988,-0.08445,-0.069861,-20.884287,,,
2.88672,2.802437,-10.742861,-10.532104,-2.001097,2.001097,0.67946,0.568705,19.474988,0.345191,0.341953,0.946842,,,
2.977312,2.915773,-10.742861,-10.5076,-2.238962,2.238962,0.67946,0.53165,27.802116,0.345191,0.309822,11.415773,,,
2.846614,2.944205,-10.742861,-10.571825,-1.617852,1.617852,0.67946,0.531642,27.803888,0.345191,0.261387,32.06117,,,
0.415921,3.101902,-10.947571,-10.732736,-2.001681,2.001681,-1.189124,-1.237041,3.873485,-0.415372,-0.304965,-36.203529,,,
0.426199,3.006103,-10.947571,-10.795149,-1.411944,1.411944,-1.189124,-1.288945,7.744372,-0.415372,-0.334277,-24.259949,,,
0.525883,3.053608,-10.947571,-10.790174,-1.458705,1.458705,-1.189124,-1.172921,-1.381445,-0.415372,-0.379879,-9.343237,,,
1.890352,1.149757,-9.181577,-9.408173,2.408501,2.408501,1.358578,1.28718,5.546871,2.289394,2.064177,10.910749,,,
1.881594,1.040156,-9.181577,-8.908581,-3.064413,3.064413,1.358578,1.209893,12.289118,2.289394,2.232416,2.552302,,,
1.934303,1.064284,-9.181577,-8.959411,-2.4797,2.4797,1.358578,1.155569,17.56786,2.289394,2.15072,6.447759,,,
0.172813,3.401156,-10.724723,-10.551401,-1.642642,1.642642,-1.002071,-1.164193,13.925728,-0.037921,-0.107703,64.790558,,,
0.142541,3.528943,-10.724723,-10.502504,-2.115869,2.115869,-1.002071,-1.095639,8.540062,-0.037921,-0.081065,53.221119,,,
0.063071,3.464038,-10.724723,-10.521753,-1.929051,1.929051,-1.002071,-1.143318,12.354184,-0.037921,-0.037875,-0.122013,,,
3.561075,0.374583,-8.47512,-8.226644,-3.02038,3.02038,-0.154603,-0.247625,37.565628,0.331654,0.361467,-8.247566,,,
3.563361,0.255595,-8.47512,-8.173479,-3.690482,3.690482,-0.154603,-0.275517,43.886244,0.331654,0.25126,31.99643,,,
3.669104,0.290111,-8.47512,-8.282429,-2.326507,2.326507,-0.154603,-0.259519,40.427177,0.331654,0.261773,26.695331,,,
1.550313,0.927466,-8.675472,-8.74199,0.760896,0.760896,1.874688,1.639753,14.327479,2.964693,2.729713,8.608238,,,
1.572113,0.825548,-8.675472,-7.890259,-9.951678,9.951678,1.874688,1.491219,25.715129,2.964693,2.859617,3.674481,,,
1.61211,0.883298,-8.675472,-8.303116,-4.484534,4.484534,1.874688,1.488645,25.932479,2.964693,2.740089,8.196984,,,
3.236366,2.263171,-10.307602,-10.112966,-1.924619,1.924619,0.623971,0.553043,12.825057,0.654891,0.674723,-2.939236,,,
3.341162,2.215223,-10.307602,-10.029816,-2.769596,2.769596,0.623971,0.514295,21.325615,0.654891,0.691191,-5.251749,,,
3.310543,2.369384,-10.307602,-10.142663,-1.626187,1.626187,0.623971,0.531886,17.313051,0.654891,0.620636,5.519308,,,
3.703294,0.342643,-8.503038,-8.33278,-2.043237,2.043237,-0.169316,-0.245822,31.122394,0.347502,0.298836,16.285274,,,
3.700122,0.46572,-8.503038,-8.392419,-1.318089,1.318089,-0.169316,-0.214392,21.024908,0.347502,0.397095,-12.488798,,,
3.595265,0.427114,-8.503038,-8.286134,-2.617673,2.617673,-0.169316,-0.230589,26.572088,0.347502,0.397119,-12.494268,,,
2.530489,1.778861,-10.374952,-10.14856,-2.230787,2.230787,0.966968,0.856225,12.933833,1.005853,1.053218,-4.497169,,,
2.620726,1.726316,-10.374952,-9.991131,-3.841624,3.841624,0.966968,0.792867,21.958344,1.005853,1.090878,-7.794178,,,
2.648559,1.856412,-10.374952,-10.139136,-2.325805,2.325805,0.966968,0.79132,22.19677,1.005853,0.974448,3.22285,,,
1.891882,3.711413,-10.82183,-10.670844,-1.414948,1.414948,0.025163,-0.006242,503.141157,-0.322088,-0.267399,-20.451838,,,
1.738278,3.793863,-10.82183,-10.639687,-1.711925,1.711925,0.025163,-0.110227,122.828864,-0.322088,-0.301594,-6.79507,,,
1.751085,3.671927,-10.82183,-10.684593,-1.284442,1.284442,0.025163,-0.076084,133.0732,-0.322088,-0.302743,-6.389744,,,
2.391269,0.321727,-6.277609,-6.418059,2.188365,2.188365,-0.246167,-0.268668,8.374933,0.764967,0.877067,-12.781239,,,
2.328027,0.266411,-6.277609,-6.150131,-2.072763,2.072763,-0.246167,-0.301506,18.354328,0.764967,0.788354,-2.966668,,,
2.381463,0.22811,-6.277609,-6.230456,-0.7568,0.7568,-0.246167,-0.338657,27.310893,0.764967,0.646432,18.336759,,,
0.638429,3.013169,-11.058336,-10.849769,-1.922316,1.922316,-0.995014,-1.077274,7.635909,-0.533755,-0.444202,-20.160449,,,
0.64965,2.933979,-11.058336,-10.911503,-1.345669,1.345669,-0.995014,-1.096246,9.234389,-0.533755,-0.47304,-12.835057,,,
0.755202,2.971829,-11.058336,-10.91541,-1.3094,1.3094,-0.995014,-0.953706,-4.331334,-0.533755,-0.496088,-7.592721,,,
1.025515,0.504367,-4.049448,-2.699447,-50.010274,50.010274,2.591353,2.04744,26.56548,2.70685,1.93279,40.048848,,,
1.072645,0.550408,-4.049448,-3.911625,-3.523425,3.523425,2.591353,1.935623,33.876928,2.70685,2.58602,4.672413,,,
1.016133,0.563828,-4.049448,-3.761224,-7.663025,7.663025,2.591353,1.598501,62.111458,2.70685,2.405078,12.547248,,,
1.106006,0.479276,-2.533333,-2.926058,13.421659,13.421659,2.03462,2.338723,-13.002945,2.030586,2.288576,-11.272933,,,
1.095114,0.52927,-2.533333,-3.67906,31.141845,31.141845,2.03462,2.07837,-2.104996,2.030586,2.556644,-20.576093,,,
1.047983,0.483229,-2.533333,-2.537882,0.179268,0.179268,2.03462,2.289141,-11.118621,2.030586,1.91851,5.841839,,,
1.933318,2.250939,-11.340666,-11.156513,-1.650625,1.650625,1.047267,0.813624,28.716276,0.415869,0.280176,48.431594,,,
1.983369,2.159272,-11.340666,-11.094432,-2.219439,2.219439,1.047267,0.897204,16.725632,0.415869,0.417332,-0.350534,,,
2.037099,2.231643,-11.340666,-11.049635,-2.633849,2.633849,1.047267,0.850381,23.152615,0.415869,0.379548,9.569665,,,
0.514218,1.380684,-15.97219,-15.021427,-6.329382,6.329382,-1.568836,-1.947491,19.443234,0.24677,0.098207,151.274728,,,
0.471891,1.355097,-15.97219,-15.408285,-3.659756,3.659756,-1.568836,-2.204225,28.825967,0.24677,0.224702,9.821058,,,
0.540301,1.312821,-15.97219,-15.275026,-4.564075,4.564075,-1.568836,-1.7737,11.550101,0.24677,0.477397,-48.309293,,,
1.457302,0.275737,-2.982318,-2.592381,-15.041649,15.041649,1.339609,1.055786,26.882636,1.725536,1.814014,-4.877438,,,
1.487659,0.34296,-2.982318,-3.270843,8.821121,8.821121,1.339609,0.985695,35.905047,1.725536,2.143074,-19.48313,,,
1.419754,0.323649,-2.982318,-2.763417,-7.92137,7.92137,1.339609,1.263505,6.023198,1.725536,2.099889,-17.827278,,,
1.295382,3.037771,-11.119241,-10.984966,-1.222351,1.222351,-0.204875,-0.284563,28.00361,-0.498587,-0.459289,-8.556194,,,
1.392289,3.083513,-11.119241,-10.961765,-1.436594,1.436594,-0.204875,-0.193696,-5.771751,-0.498587,-0.425491,-17.178991,,,
1.284358,3.169271,-11.119241,-10.897961,-2.030474,2.030474,-0.204875,-0.329818,37.88229,-0.498587,-0.44744,-11.4309,,,
0.91605,0.801998,-8.791138,-8.584864,-2.402756,2.402756,0.725824,0.368343,97.050862,3.382084,3.322377,1.797108,,,
0.881206,0.784513,-8.791138,-8.210602,-7.070565,7.070565,0.725824,-0.126919,671.878459,3.382084,3.439729,-1.675879,,,
0.902797,0.748471,-8.791138,-7.364638,-19.369586,19.369586,0.725824,0.0594,1121.924584,3.382084,3.332529,1.487003,,,
0.022285,1.578635,-14.425018,-14.4204,-0.032025,0.032025,-3.550195,-3.600204,1.389048,-0.385173,-0.033534,-1048.616419,,,
0.08914,1.612426,-14.425018,-14.127389,-2.106749,2.106749,-3.550195,-3.494992,-1.579487,-0.385173,-0.145595,-164.551848,,,
0.022285,1.640802,-14.425018,-13.925968,-3.58359,3.58359,-3.550195,-3.498706,-1.471659,-0.385173,-0.038887,-890.487737,,,
1.04799,0.452193,-2.623412,-2.032339,-29.083368,29.083368,3.388249,2.565121,32.089263,1.308416,1.63207,-19.830885,,,
1.095141,0.405125,-2.623412,-1.759484,-49.101159,49.101159,3.388249,2.896594,16.973567,1.308416,1.660738,-21.214795,,,
1.106013,0.44824,-2.623412,-2.450829,-7.041803,7.041803,3.388249,2.531645,33.835895,1.308416,2.070594,-36.809628,,,
3.977216,1.688743,-9.761053,-9.459428,-3.188616,3.188616,0.322083,0.2034,58.349873,0.71054,0.684961,3.734324,,,
4.055941,1.759811,-9.761053,-9.507264,-2.669425,2.669425,0.322083,0.206214,56.188924,0.71054,0.658064,7.974322,,,
3.902297,1.828238,-9.761053,-9.572495,-1.969792,1.969792,0.322083,0.26179,23.031075,0.71054,0.693721,2.424489,,,
3.843948,1.813655,-9.679433,-9.569212,-1.151828,1.151828,0.3134,0.273146,14.737433,0.762713,0.71182,7.149678,,,
3.822544,1.701478,-9.679433,-9.480963,-2.093351,2.093351,0.3134,0.245542,27.636159,0.762713,0.73163,4.248397,,,
